x;y
1;94.1607397684643
2;92.960702022129
3;89.4814763806638
4;61.2137318750639
5;82.4517316195655
6;79.3409207645103
7;41.0513917302089
8;32.8428764376049
9;68.891702992962
10;69.4684034500968
11;71.7650353131514
12;55.7935316174469
13;39.8339116486046
14;34.456178572088
15;62.2257678500199
16;38.1737345559157
17;58.940543219394
18;68.8873839555292
19;84.7576066385209
20;54.3990024937656
21;53.6323844775418
22;74.7505017150259
