x;y
Guatemala;0
El Progreso;0
Sacatepéquez;0
Chimaltenango;0
Escuintla;0
Santa Rosa;0
Sololá;0
Totonicapán;0
Quetzaltenango;0
Suchitepéquez;0
Retalhuleu;0
San Marcos;0
Huehuetenango;0
Quiché;0
Baja Verapaz;0
Alta Verapaz;0
Petén;0
Izabal;0
Zacapa;0
Chiquimula;0
Jalapa;0
Jutiapa;0
